course,word,tfidf
信息论与编码理论.txt,DKRayChaurhuri,0.0019913721526800864
信息论与编码理论.txt,DMCC,0.003982744305360173
信息论与编码理论.txt,DMSR,0.0019913721526800864
信息论与编码理论.txt,DMSRkR,0.0019913721526800864
信息论与编码理论.txt,DU,0.0019913721526800864
信息论与编码理论.txt,DiNPX,0.0019913721526800864
信息论与编码理论.txt,Dox,0.0019913721526800864
信息论与编码理论.txt,DspxnEu,0.0019913721526800864
信息论与编码理论.txt,DutD,0.0019913721526800864
信息论与编码理论.txt,Dva,0.0019913721526800864
信息论与编码理论.txt,DxDDx,0.0019913721526800864
信息论与编码理论.txt,DxDixqxix,0.0019913721526800864
信息论与编码理论.txt,DxLxx,0.0019913721526800864
信息论与编码理论.txt,Dxbxxmod,0.0019913721526800864
信息论与编码理论.txt,D触发器,0.0019913721526800864
信息论与编码理论.txt,EAdB,0.0019913721526800864
信息论与编码理论.txt,ECPoener,0.0019913721526800864
信息论与编码理论.txt,EEEY,0.0019913721526800864
信息论与编码理论.txt,EEnE,0.0019913721526800864
信息论与编码理论.txt,EEoE,0.0019913721526800864
信息论与编码理论.txt,EEoSa,0.0019913721526800864
信息论与编码理论.txt,EHUaUEaUvI,0.0019913721526800864
信息论与编码理论.txt,EIIUaUETlaUvil,0.0019913721526800864
信息论与编码理论.txt,EIUV,0.0019913721526800864
信息论与编码理论.txt,EIUVk,0.0019913721526800864
信息论与编码理论.txt,EIXIEIYI,0.0019913721526800864
信息论与编码理论.txt,EIxuiy,0.0019913721526800864
信息论与编码理论.txt,EK,0.007965488610720346
信息论与编码理论.txt,ELbxEm,0.0019913721526800864
信息论与编码理论.txt,ENHPlog,0.0019913721526800864
信息论与编码理论.txt,ENoc,0.0019913721526800864
信息论与编码理论.txt,EPEe,0.0019913721526800864
信息论与编码理论.txt,EPxynRPbI,0.0019913721526800864
信息论与编码理论.txt,EQe,0.0019913721526800864
信息论与编码理论.txt,ERC,0.003982744305360173
信息论与编码理论.txt,ERXbase,0.0019913721526800864
信息论与编码理论.txt,ERa,0.0019913721526800864
信息论与编码理论.txt,ERl,0.0019913721526800864
信息论与编码理论.txt,ERlim,0.0019913721526800864
信息论与编码理论.txt,ETPYMRn,0.0019913721526800864
信息论与编码理论.txt,EUV,0.009956860763400431
信息论与编码理论.txt,EUX,0.003982744305360173
信息论与编码理论.txt,EUaU,0.0019913721526800864
信息论与编码理论.txt,EUfU,0.0019913721526800864
信息论与编码理论.txt,EUogxZpronlo,0.0019913721526800864
信息论与编码理论.txt,EX,0.03186195444288138
信息论与编码理论.txt,EXAo,0.0019913721526800864
信息论与编码理论.txt,EYExEZAc,0.0019913721526800864
信息论与编码理论.txt,EZSa,0.0019913721526800864
